id,subject,fold,model,th,f1
SR011-TL1-7748-7812,SR011,5,3D,0.85,0.060994209089547745
SR011-TL1-7748-7812,SR011,5,3D,0.9,0.01967592592514896
SR011-TL1-7748-7812,SR011,5,3D,0.95,0
SR011-TL1-7748-7812,SR011,5,2D,0.5,0.553162658576207
SR011-TL1-7748-7812,SR011,5,2D,0.55,0.5242340871487543
SR011-TL1-7748-7812,SR011,5,2D,0.6,0.49607474649047223
SR011-TL1-7748-7812,SR011,5,2D,0.65,0.4681260285428019
SR011-TL1-7748-7812,SR011,5,2D,0.7,0.43812602854400184
SR011-TL1-7748-7812,SR011,5,2D,0.75,0.293867963748051
SR011-TL1-7748-7812,SR011,5,2D,0.8,0.21057979861516718
SR011-TL1-7748-7812,SR011,5,2D,0.85,0.04881828316418907
SR011-TL1-7748-7812,SR011,5,2D,0.9,0.020869565216518716
SR011-TL1-7748-7812,SR011,5,2D,0.95,0
SR011-TL1-7812-7876,SR011,5,3D,0.5,0.70411262327683
SR011-TL1-7812-7876,SR011,5,3D,0.55,0.6813382961557163
SR011-TL1-7812-7876,SR011,5,3D,0.6,0.6590168675852887
SR011-TL1-7812-7876,SR011,5,3D,0.65,0.6233025818727036
SR011-TL1-7812-7876,SR011,5,3D,0.7,0.5711164900474376
SR011-TL1-7812-7876,SR011,5,3D,0.75,0.46473100107431636
SR011-TL1-7812-7876,SR011,5,3D,0.8,0.2572844355011937
SR011-TL1-7812-7876,SR011,5,3D,0.85,0.08333333332936509
SR011-TL1-7812-7876,SR011,5,3D,0.9,0
SR011-TL1-7812-7876,SR011,5,3D,0.95,0
SR011-TL1-7812-7876,SR011,5,2D,0.5,0.6904515049871056
SR011-TL1-7812-7876,SR011,5,2D,0.55,0.6390969899390535
SR011-TL1-7812-7876,SR011,5,2D,0.6,0.6063226628183397
SR011-TL1-7812-7876,SR011,5,2D,0.65,0.543743585296242
SR011-TL1-7812-7876,SR011,5,2D,0.7,0.49093720689428083
SR011-TL1-7812-7876,SR011,5,2D,0.75,0.3297998177204363
SR011-TL1-7812-7876,SR011,5,2D,0.8,0.2134428695206451
SR011-TL1-7812-7876,SR011,5,2D,0.85,0.06266087575605747
SR011-TL1-7812-7876,SR011,5,2D,0.9,0.010416666666232638
SR011-TL1-7812-7876,SR011,5,2D,0.95,0
