id,subject,fold,model,cls,metric,value
SR008-CR1-4800-4864,SR008,2,3D,epi,surface_dice,0.9038167595863342
SR008-CR1-4800-4864,SR008,2,3D,epi,asd_um,8.99501895904541
SR008-CR1-4800-4864,SR008,2,2D,fas,dice,0.9316756129264832
SR008-CR1-4800-4864,SR008,2,2D,fas,surface_dice,0.7641765475273132
SR008-CR1-4800-4864,SR008,2,2D,fas,asd_um,498.73338775634767
SR008-CR1-4800-4864,SR008,2,2D,epi,dice,0.9717888236045836
SR008-CR1-4800-4864,SR008,2,2D,epi,surface_dice,0.8548401594161987
SR008-CR1-4800-4864,SR008,2,2D,epi,asd_um,16.138938760757448
SR008-CR1-6480-6544,SR008,2,3D,fas,dice,0.9678557515144348
SR008-CR1-6480-6544,SR008,2,3D,fas,surface_dice,0.9001996517181396
SR008-CR1-6480-6544,SR008,2,3D,fas,asd_um,10.543632316589354
SR008-CR1-6480-6544,SR008,2,3D,epi,dice,0.958054780960083
SR008-CR1-6480-6544,SR008,2,3D,epi,surface_dice,0.8686817288398743
SR008-CR1-6480-6544,SR008,2,3D,epi,asd_um,10.550061678886413
SR008-CR1-6480-6544,SR008,2,2D,fas,dice,0.9676053524017334
SR008-CR1-6480-6544,SR008,2,2D,fas,surface_dice,0.8986020088195801
SR008-CR1-6480-6544,SR008,2,2D,fas,asd_um,11.781211853027344
SR008-CR1-6480-6544,SR008,2,2D,epi,dice,0.9619516730308532
SR008-CR1-6480-6544,SR008,2,2D,epi,surface_dice,0.8962382674217224
SR008-CR1-6480-6544,SR008,2,2D,epi,asd_um,10.764340460300446
SR008-CR1-7620-7684,SR008,2,3D,fas,dice,0.9527227878570556
SR008-CR1-7620-7684,SR008,2,3D,fas,surface_dice,0.8847424387931824
SR008-CR1-7620-7684,SR008,2,3D,fas,asd_um,11.150236737728118
SR008-CR1-7620-7684,SR008,2,3D,epi,dice,0.922505021095276
SR008-CR1-7620-7684,SR008,2,3D,epi,surface_dice,0.8263533115386963
SR008-CR1-7620-7684,SR008,2,3D,epi,asd_um,19.784274387359616
SR008-CR1-7620-7684,SR008,2,2D,fas,dice,0.9502406120300292
SR008-CR1-7620-7684,SR008,2,2D,fas,surface_dice,0.8637489080429077
SR008-CR1-7620-7684,SR008,2,2D,fas,asd_um,11.568000555038456
SR008-CR1-7620-7684,SR008,2,2D,epi,dice,0.949858784675598
SR008-CR1-7620-7684,SR008,2,2D,epi,surface_dice,0.8431003093719482
SR008-CR1-7620-7684,SR008,2,2D,epi,asd_um,19.879204988479614
SR008-CR1-7760-7824,SR008,2,3D,fas,dice,0.965789258480072
SR008-CR1-7760-7824,SR008,2,3D,fas,surface_dice,0.9021974205970764
SR008-CR1-7760-7824,SR008,2,3D,fas,asd_um,91.13363256454468
SR008-CR1-7760-7824,SR008,2,3D,epi,dice,0.8722905516624451
SR008-CR1-7760-7824,SR008,2,3D,epi,surface_dice,0.7301568388938904
SR008-CR1-7760-7824,SR008,2,3D,epi,asd_um,188.2782772064209
SR008-CR1-7760-7824,SR008,2,2D,fas,dice,0.9630940556526184
SR008-CR1-7760-7824,SR008,2,2D,fas,surface_dice,0.8872084021568298
